Strike;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.1;1.1;1.1;1.1;1.1;1.1;1.1;1.1;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.3;1.3;1.3;1.3;1.3;1.3;1.3;1.3;1.4;1.4;1.4;1.4;1.4;1.4;1.4;1.4;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;params
Maturity;0.1;0.3;0.6;0.9;1.2;1.5;1.8;2.0;0.1;0.3;0.6;0.9;1.2;1.5;1.8;2.0;0.1;0.3;0.6;0.9;1.2;1.5;1.8;2.0;0.1;0.3;0.6;0.9;1.2;1.5;1.8;2.0;0.1;0.3;0.6;0.9;1.2;1.5;1.8;2.0;0.1;0.3;0.6;0.9;1.2;1.5;1.8;2.0;0.1;0.3;0.6;0.9;1.2;1.5;1.8;2.0;0.1;0.3;0.6;0.9;1.2;1.5;1.8;2.0;0.1;0.3;0.6;0.9;1.2;1.5;1.8;2.0;0.1;0.3;0.6;0.9;1.2;1.5;1.8;2.0;0.1;0.3;0.6;0.9;1.2;1.5;1.8;2.0;
0;0,3045663992309571;0,2984990924427731;0,3023931904654106;0,3041297879995551;0,304862287342095;0,30517232766345126;0,30530965782539404;0,30535860675486265;0,2735883783228696;0,2832130539590072;0,2919492925437411;0,29650443062971826;0,29898858204327755;0,3004574257123214;0,30140187678034425;0,30186094896909904;0,255345570982347;0,2703309318119723;0,2835378325859622;0,29045286590858654;0,29433965239377136;0,2967187138946582;0,29829251885109914;0,299070856044451;0,23911618362661347;0,2596446899449341;0,27678642087948524;0,2856102821190707;0,29060234571572324;0,2936944457505331;0,2957620562766375;0,2967917956315264;0,2253705075652178;0,25112339241257;0,2714340861584709;0,28172550200400853;0,2875673062131908;0,29121293582537294;0,2936681714175644;0,29489702220299846;0,21523667036714253;0,24477797764744708;0,2672746269839342;0,27861428306006963;0,2850866624770558;0,2891553071777001;0,2919134152596281;0,2933001608396725;0,20988984887285597;0,24053503925040595;0,2641302515203794;0,2761352777966657;0,2830516446612157;0,2874358183967908;0,29042822581692546;0,2919398162351739;0,2091096837590454;0,23816823023354233;0,2618410363409189;0,2741766833009385;0,2813797612452188;0,2859906343000892;0,28916129658624756;0,29077087445774746;0,21133428010583485;0,2373268595430281;0,26026233397655113;0,2726482909315457;0,28000696831749605;0,28477101392543824;0,2880737748582197;0,28975928236933635;0,21507893500921127;0,23762460592104928;0,25926531297633326;0,271476409883542;0,2788826298792767;0,28373897061606373;0,28713559389834;0,2888787591772862;0,2194573870300614;0,2387167728018525;0,2587378935567836;0,2706003956087959;0,2779661293041368;0,2828643934951431;0,28632306024194915;0,28810864112993345;[ 0.03660527 -0.27621214  0.29781734  0.09451058  4.05078206]
1;0,3358349927532673;0,3396630945841314;0,32039031580615884;0,31011758969515973;0,3042334842890879;0,3005340662811381;0,29802236542771326;0,29675798778643975;0,330049552596758;0,3177907015347292;0,3063776559487495;0,3002646265404471;0,2967621035133072;0,29455696144951093;0,29305704117498155;0,2923007730752712;0,3011491552900085;0,2986007032281941;0,2946252954062318;0,29211234096682615;0,29060000427641736;0,28962734914614047;0,2889577747093801;0,2886178299346453;0,27373523031926916;0,28177142968105573;0,28469720032735174;0,28526583783348003;0,28541970835090597;0,2854735075696595;0,2854953318614579;0,2855024423176102;0,24796504430145438;0,2672755735881989;0,27630793390708835;0,27946119096523203;0,28100471814804145;0,28191743209239134;0,2825204905339235;0,2828204586754021;0,2256658066569502;0,2552621858527444;0,26925286277066285;0,2745105601208975;0,27720348973083553;0,27883581526763246;0,2799305501564916;0,28047982450189174;0,21127361467570682;0,24591059524921471;0,263370827738123;0,2702734133787169;0,27390519051031387;0,2761395127150756;0,27765175026602434;0,27841461475961665;0,2072963556365813;0,23925925590097152;0,2585237139969667;0,266640342240925;0,2710259160274929;0,2737618714195821;0,27562930106089206;0,2765759943423587;0,2101034854939489;0,23509778808030207;0,2545859948426904;0,26352346466708104;0,2685003683482655;0,2716516830828972;0,27382137925861183;0,27492678287168504;0,21569271375012314;0,23300181109940707;0,25144044069230964;0,2608504854535301;0,2662765805740175;0,2697687177320409;0,27219533247243044;0,273438024360672;0,22214145502928115;0,23246719846879063;0,24897738773018477;0,2585608760513568;0,26431243305889934;0,26808077683853454;0,2707251820415297;0,27208673415701184;[ 0.03563902 -0.44562544  0.57234726  0.08259592  9.58606324]
